Ac_gi	Ac_ref_Tx	UniProt_db	Entry	Entry_name	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
871222653	XM_013080673.1	sp	Q6ZWL3	CP4V2_HUMAN	55.23	478	199	6	128	1531	49	521	6e-177	516
871222651	XM_005095086.2	sp	Q6ZWL3	CP4V2_HUMAN	55.32	479	197	7	128	1531	49	521	0.0	526
871222656	XM_013080674.1	sp	Q6ZWL3	CP4V2_HUMAN	59.54	388	150	5	116	1273	139	521	2e-156	460
871222661	XM_005095087.2	sp	Q96EB6	SIR1_HUMAN	58.78	410	158	5	761	1978	169	571	2e-150	476
871222661	XM_005095087.2	sp	Q96EB6	SIR1_HUMAN	37.50	56	33	1	2624	2785	604	659	3e-05	49.3
871222627	XM_013080670.1	sp	Q6TFL4	KLH24_HUMAN	26.95	564	378	9	468	2120	48	590	3e-56	204
871222614	XM_005095088.2	sp	Q9GZV3	SC5A7_HUMAN	42.52	214	64	3	222	686	42	255	7e-43	162
871222614	XM_005095088.2	sp	Q9GZV3	SC5A7_HUMAN	39.06	256	146	5	690	1448	318	566	5e-42	159
524876900	XM_005095102.1	sp	O00506	STK25_HUMAN	26.86	242	134	9	64	663	26	266	3e-09	57.4
871222664	XM_005095103.2	sp	Q9ULC5	ACSL5_HUMAN	46.56	655	342	5	318	2276	30	678	0.0	581
871222672	XM_005095090.2	tr	E9PG46	E9PG46_HUMAN	53.81	394	169	6	268	1422	34	423	8e-133	437
871222667	XM_005095089.2	tr	E9PG46	E9PG46_HUMAN	54.18	395	167	7	268	1425	34	423	6e-134	440
871222669	XM_013080675.1	tr	E9PG46	E9PG46_HUMAN	54.18	395	167	7	268	1425	34	423	6e-134	440
871222678	XM_005095091.2	sp	Q96S16	JMJD8_HUMAN	53.88	245	111	1	224	958	22	264	3e-77	253
871222675	XM_013080676.1	sp	Q96S16	JMJD8_HUMAN	50.91	220	106	1	224	883	22	239	2e-63	207
871222680	XM_013080677.1	sp	Q8IXL6	FA20C_HUMAN	50.97	361	162	3	1842	2912	225	574	1e-113	379
871222686	XM_005095094.2	sp	Q8NB37	GALD1_HUMAN	27.86	140	98	1	499	909	74	213	7e-08	53.5
871222688	XM_013080678.1	sp	P21333	FLNA_HUMAN	44.18	842	458	9	167	2668	1805	2642	0.0	691
871222688	XM_013080678.1	sp	P21333	FLNA_HUMAN	30.03	666	402	14	185	2017	1990	2646	1e-70	263
871222688	XM_013080678.1	sp	P21333	FLNA_HUMAN	25.31	889	551	22	176	2668	1297	2130	2e-62	237
871222688	XM_013080678.1	sp	P21333	FLNA_HUMAN	27.66	875	545	26	176	2668	320	1150	5e-58	223
871222688	XM_013080678.1	sp	P21333	FLNA_HUMAN	28.00	868	528	31	206	2674	432	1247	2e-56	218
871222688	XM_013080678.1	sp	P21333	FLNA_HUMAN	27.57	856	533	25	212	2668	827	1632	3e-53	207
871222688	XM_013080678.1	sp	P21333	FLNA_HUMAN	26.03	872	532	23	218	2668	625	1438	3e-52	204
871222688	XM_013080678.1	sp	P21333	FLNA_HUMAN	26.36	865	540	29	215	2668	531	1345	9e-51	199
871222688	XM_013080678.1	sp	P21333	FLNA_HUMAN	26.71	850	556	23	209	2668	924	1736	1e-50	199
871222688	XM_013080678.1	sp	P21333	FLNA_HUMAN	27.01	733	458	22	572	2668	272	961	3e-44	177
871222688	XM_013080678.1	sp	P21333	FLNA_HUMAN	25.39	894	527	29	209	2674	1498	2323	3e-38	158
871222688	XM_013080678.1	sp	P21333	FLNA_HUMAN	24.70	830	526	30	338	2674	278	1059	3e-34	145
871222688	XM_013080678.1	sp	P21333	FLNA_HUMAN	24.20	781	456	28	218	2296	1914	2646	1e-32	139
871222622	XM_013080669.1	sp	Q5THR3	EFCB6_HUMAN	23.31	356	224	9	1494	2510	1173	1496	4e-22	105
871222622	XM_013080669.1	sp	Q5THR3	EFCB6_HUMAN	20.59	374	203	9	1503	2513	1070	1386	3e-09	63.2
871222622	XM_013080669.1	sp	Q5THR3	EFCB6_HUMAN	23.46	179	131	3	1935	2459	833	1009	2e-07	57.8
871222622	XM_013080669.1	sp	Q5THR3	EFCB6_HUMAN	25.00	176	120	3	1989	2513	968	1132	6e-07	55.8
871222622	XM_013080669.1	sp	Q5THR3	EFCB6_HUMAN	19.22	541	319	13	627	2174	1052	1499	7e-07	55.5
871222622	XM_013080669.1	sp	Q5THR3	EFCB6_HUMAN	23.79	206	147	4	585	1187	266	466	4e-06	53.1
871222622	XM_013080669.1	sp	Q5THR3	EFCB6_HUMAN	32.94	85	57	0	951	1205	832	916	5e-06	52.8
871222734	XM_013080693.1	sp	Q9BQ50	TREX2_HUMAN	27.74	274	137	5	314	1117	42	260	8e-21	92.4
871222736	XM_005095108.2	sp	O14657	TOR1B_HUMAN	30.49	305	172	6	888	1760	57	335	9e-37	143
871222738	XM_013080694.1	sp	O14657	TOR1B_HUMAN	30.49	305	172	6	605	1477	57	335	4e-37	143
871222754	XM_013080697.1	sp	Q8IZT6	ASPM_HUMAN	31.18	2210	1212	44	4530	10490	632	2755	0.0	789
871222754	XM_013080697.1	sp	Q8IZT6	ASPM_HUMAN	27.19	1710	948	53	6588	11222	1898	3475	1e-109	396
871222754	XM_013080697.1	sp	Q8IZT6	ASPM_HUMAN	25.72	1003	549	30	7890	10496	1318	2258	4e-53	209
871222754	XM_013080697.1	sp	Q8IZT6	ASPM_HUMAN	24.77	876	472	24	6576	8945	2379	3153	1e-32	142
871222754	XM_013080697.1	sp	Q8IZT6	ASPM_HUMAN	25.09	817	436	26	8373	10493	1288	2038	3e-30	134
871222754	XM_013080697.1	sp	Q8IZT6	ASPM_HUMAN	25.00	748	464	18	6537	8663	2534	3223	9e-25	116
871222754	XM_013080697.1	sp	Q8IZT6	ASPM_HUMAN	25.82	519	289	22	9207	10511	1246	1752	4e-14	80.9
871222754	XM_013080697.1	sp	Q8IZT6	ASPM_HUMAN	29.55	132	87	2	321	698	17	148	2e-11	72.0
871222757	XM_005095110.2	sp	Q8IZT6	ASPM_HUMAN	30.83	2274	1256	46	4530	10751	632	2788	0.0	788
871222757	XM_005095110.2	sp	Q8IZT6	ASPM_HUMAN	27.39	1694	956	50	6588	11195	1898	3475	4e-106	384
871222757	XM_005095110.2	sp	Q8IZT6	ASPM_HUMAN	24.77	876	472	24	6576	8945	2379	3153	1e-32	142
871222757	XM_005095110.2	sp	Q8IZT6	ASPM_HUMAN	25.00	748	464	18	6537	8663	2534	3223	9e-25	116
871222757	XM_005095110.2	sp	Q8IZT6	ASPM_HUMAN	29.55	132	87	2	321	698	17	148	2e-11	72.0
871222759	XM_005095111.2	sp	O60927	PP1RB_HUMAN	52.17	69	33	0	279	485	28	96	3e-12	67.4
524877004	XM_005095153.1	sp	P35858	ALS_HUMAN	29.28	461	273	11	202	1521	127	555	1e-24	110
524877004	XM_005095153.1	sp	P35858	ALS_HUMAN	29.34	167	115	3	967	1467	67	230	1e-09	62.8
871222770	XM_005095112.2	sp	Q6ULP2	AFTIN_HUMAN	33.63	223	123	6	2783	3382	701	921	2e-22	105
871222767	XM_013080700.1	sp	Q6ULP2	AFTIN_HUMAN	31.22	221	105	5	2477	2998	701	921	2e-19	95.9
871222764	XM_013080699.1	sp	Q6ULP2	AFTIN_HUMAN	33.48	221	121	6	2477	3061	701	921	3e-22	105
871222761	XM_013080698.1	sp	Q6ULP2	AFTIN_HUMAN	33.63	223	123	6	2477	3076	701	921	2e-22	105
871222772	XM_013080701.1	tr	B8ZZI9	B8ZZI9_HUMAN	39.06	64	36	1	2477	2659	356	419	2e-09	62.4
871222775	XM_005095115.2	sp	O14511	NRG2_HUMAN	25.61	289	172	8	380	1210	124	381	3e-12	72.4
524876936	XM_005095120.1	sp	O14511	NRG2_HUMAN	25.61	289	172	8	327	1157	124	381	3e-12	72.0
871222779	XM_005095119.2	sp	O14511	NRG2_HUMAN	25.61	289	172	8	386	1216	124	381	3e-12	72.0
871222777	XM_005095117.2	sp	O14511	NRG2_HUMAN	25.61	289	172	8	458	1288	124	381	3e-12	72.0
871222784	XM_005095121.2	tr	F8W914	F8W914_HUMAN	50.79	191	94	0	976	1548	153	343	1e-52	193
871222786	XM_005095122.2	tr	F8W914	F8W914_HUMAN	51.08	186	91	0	948	1505	158	343	6e-52	191
871222788	XM_005095123.2	tr	F8W914	F8W914_HUMAN	50.79	191	94	0	531	1103	153	343	3e-52	191
871222790	XM_005095124.2	tr	F8W914	F8W914_HUMAN	51.08	186	91	0	506	1063	158	343	2e-51	189
871222792	XM_005095125.2	sp	Q96MX6	WDR92_HUMAN	74.86	354	89	0	148	1209	4	357	0.0	562
871222794	XM_013080703.1	sp	Q96MX6	WDR92_HUMAN	74.86	354	89	0	672	1733	4	357	0.0	562
871222797	XM_005095126.2	sp	O75586	MED6_HUMAN	61.17	188	71	1	327	890	8	193	5e-72	235
871222800	XM_005095129.2	sp	Q9H5Q4	TFB2M_HUMAN	37.50	64	39	1	1106	1297	74	136	0.001	43.9
871222803	XM_005095130.2	sp	O75936	BODG_HUMAN	25.20	373	263	9	338	1429	21	386	4e-36	140
871222809	XM_005095133.2	sp	O75864	PPR37_HUMAN	52.30	413	192	4	538	1770	46	455	2e-112	374
871222807	XM_005095132.2	sp	O75864	PPR37_HUMAN	52.30	413	192	4	538	1770	46	455	3e-112	374
871222812	XM_013080704.1	sp	Q99986	VRK1_HUMAN	49.86	355	166	3	189	1253	1	343	3e-111	348
871222823	XM_005095135.2	tr	J3KPI6	J3KPI6_HUMAN	49.86	698	274	12	516	2399	55	746	3e-169	553
871222816	XM_013080705.1	sp	Q96RV3	PCX1_HUMAN	60.46	1133	421	9	2693	6076	963	2073	0.0	1311
871222816	XM_013080705.1	sp	Q96RV3	PCX1_HUMAN	50.00	106	53	0	6203	6520	2235	2340	1e-28	127
871222816	XM_013080705.1	sp	Q96RV3	PCX1_HUMAN	47.19	89	47	0	11	277	1	89	2e-16	87.8
871222820	XM_013080706.1	sp	Q96RV3	PCX1_HUMAN	60.46	1133	421	9	2690	6073	963	2073	0.0	1312
871222820	XM_013080706.1	sp	Q96RV3	PCX1_HUMAN	50.00	106	53	0	6200	6517	2235	2340	1e-28	127
871222820	XM_013080706.1	sp	Q96RV3	PCX1_HUMAN	47.19	89	47	0	11	277	1	89	2e-16	87.8
871222827	XM_005095137.2	tr	C9JIR6	C9JIR6_HUMAN	62.63	380	138	3	138	1274	1	377	6e-165	492
871222825	XM_005095138.2	sp	O75688	PPM1B_HUMAN	62.63	380	138	3	142	1278	1	377	5e-165	496
871222830	XM_013080707.1	sp	Q96CM8	ACSF2_HUMAN	27.24	514	340	12	774	2219	100	611	7e-37	150
871222833	XM_013080708.1	sp	Q7Z2Q7	LRR70_HUMAN	25.87	344	188	12	208	1155	41	345	3e-05	48.5
871222837	XM_013080709.1	sp	O43424	GRID2_HUMAN	28.36	483	305	15	808	2199	452	912	9e-35	143
871222840	XM_005095139.2	sp	Q9Y253	POLH_HUMAN	51.98	429	187	5	102	1343	6	430	1e-139	436
871222840	XM_005095139.2	sp	Q9Y253	POLH_HUMAN	60.00	35	14	0	2214	2318	627	661	4e-08	58.2
871222843	XM_013080710.1	sp	Q9Y253	POLH_HUMAN	51.98	429	187	5	66	1307	6	430	1e-139	436
871222843	XM_013080710.1	sp	Q9Y253	POLH_HUMAN	60.00	35	14	0	2178	2282	627	661	4e-08	58.2
871222846	XM_013080711.1	sp	Q16769	QPCT_HUMAN	41.64	317	176	5	339	1268	47	361	3e-66	224
871222850	XM_013080712.1	sp	P11831	SRF_HUMAN	74.65	142	32	2	350	775	132	269	8e-56	199
871222854	XM_005095143.2	sp	Q3LXA3	TKFC_HUMAN	46.22	569	290	7	88	1785	3	558	2e-135	419
524877018	XM_005095160.1	sp	O96006	ZBED1_HUMAN	26.36	679	409	18	91	1998	4	634	9e-53	195
524877020	XM_005095161.1	sp	O96006	ZBED1_HUMAN	26.87	547	369	12	70	1623	113	657	3e-48	179
871222725	XM_013080690.1	sp	Q53H47	SETMR_HUMAN	37.25	51	30	1	163	315	606	654	6e-05	42.4
871222870	XM_013080716.1	sp	Q9NRA2	S17A5_HUMAN	35.43	398	252	3	910	2103	101	493	6e-77	260
871222747	XM_005095149.2	sp	Q9H015	S22A4_HUMAN	31.18	542	342	7	305	1909	4	521	5e-59	212
871222873	XM_005095150.2	sp	P54577	SYYC_HUMAN	67.94	524	164	3	115	1680	6	527	0.0	679
871222731	XM_013080692.1	sp	P09661	RU2A_HUMAN	55.50	218	87	2	1	654	25	232	4e-65	223
871222751	XM_005095151.2	sp	Q8NDN9	RCBT1_HUMAN	59.32	531	216	0	209	1801	1	531	0.0	641
871222875	XM_013080717.1	tr	K7EPM3	K7EPM3_HUMAN	35.98	895	532	11	303	2966	2	862	5e-160	524
871222875	XM_013080717.1	tr	K7EPM3	K7EPM3_HUMAN	33.67	300	188	5	4728	5621	496	786	6e-37	154
871222912	XM_005095165.2	sp	Q92752	TENR_HUMAN	42.39	184	102	1	755	1294	1160	1343	1e-46	176
871222916	XM_005095166.2	sp	P08865	RSSA_HUMAN	67.71	288	75	4	68	910	1	277	9e-119	351
871222919	XM_013080724.1	sp	Q9ULC5	ACSL5_HUMAN	47.69	650	332	4	266	2209	35	678	0.0	607
871222926	XM_013080726.1	sp	P29371	NK3R_HUMAN	40.80	348	187	5	909	1919	23	362	3e-75	252
871222923	XM_013080725.1	sp	P29371	NK3R_HUMAN	40.80	348	187	5	1422	2432	23	362	5e-74	252
871222929	XM_013080727.1	sp	O75366	AVIL_HUMAN	44.50	827	432	11	386	2809	1	819	0.0	657
871222932	XM_013080728.1	sp	O43897	TLL1_HUMAN	59.22	851	339	7	1045	3582	154	1001	0.0	1055
871222932	XM_013080728.1	sp	O43897	TLL1_HUMAN	33.27	556	286	6	1705	3237	488	1003	4e-95	332
871222935	XM_013080729.1	sp	Q6PKC3	TXD11_HUMAN	28.07	709	391	22	376	2322	123	772	3e-63	231
871222878	XM_013080718.1	tr	D6REX3	D6REX3_HUMAN	52.00	825	339	16	166	2571	1	791	0.0	807
871222878	XM_013080718.1	tr	D6REX3	D6REX3_HUMAN	46.32	95	51	0	3565	3849	1157	1251	1e-19	98.2
871222881	XM_013080719.1	sp	P05181	CP2E1_HUMAN	34.39	253	148	6	127	867	253	493	2e-33	129
871222884	XM_005095184.2	sp	P21554	CNR1_HUMAN	24.52	261	179	8	2109	2864	68	319	5e-05	48.1
871222901	XM_005095169.2	sp	P21549	SPYA_HUMAN	29.07	86	60	1	329	586	136	220	3e-05	47.8
871222941	XM_013080731.1	sp	Q14508	WFDC2_HUMAN	34.74	95	53	4	1293	1568	36	124	1e-06	50.1
871222945	XM_005095186.2	sp	Q12933	TRAF2_HUMAN	36.83	543	280	9	273	1889	18	501	4e-116	365
871222948	XM_005095170.2	sp	P20618	PSB1_HUMAN	61.54	234	83	1	181	861	1	234	3e-101	306
871222903	XM_005095171.2	sp	Q99728	BARD1_HUMAN	40.91	110	65	0	147	476	425	534	6e-15	75.5
871222950	XM_013080732.1	sp	Q6P1M0	S27A4_HUMAN	47.27	622	323	3	297	2147	22	643	0.0	617
871222953	XM_013080733.1	sp	Q6ZV29	PLPL7_HUMAN	55.04	903	366	8	1541	4246	387	1250	0.0	966
871222953	XM_013080733.1	sp	Q6ZV29	PLPL7_HUMAN	52.29	262	119	4	389	1168	41	298	2e-70	264
871222906	XM_005095172.2	sp	Q96BN2	TADA1_HUMAN	32.95	349	197	6	13	999	1	332	3e-53	185
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	31.89	853	427	24	105	2354	200	1001	1e-92	337
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	35.20	446	234	8	1155	2348	181	619	1e-68	259
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	35.73	445	203	11	1152	2363	374	776	2e-65	248
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	36.57	443	198	12	1152	2348	103	506	2e-62	238
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	35.68	426	235	10	1155	2351	833	1246	7e-59	226
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	35.28	411	245	10	1152	2357	640	1038	1e-55	216
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	32.55	510	278	14	4605	6083	115	575	1e-55	216
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	29.86	509	291	13	4605	6083	192	650	4e-53	207
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	29.65	516	259	11	4605	6083	805	1239	1e-52	206
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	34.23	444	243	15	1155	2381	908	1337	2e-52	206
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	36.16	437	231	16	1128	2414	56	452	6e-52	204
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	29.85	526	282	15	4635	6083	399	880	2e-50	199
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	27.95	533	286	10	4629	6083	473	955	3e-48	192
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	30.53	511	272	17	4686	6080	64	537	2e-46	186
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	27.99	536	326	15	4590	6083	685	1198	2e-44	179
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	27.65	510	332	15	4605	6080	426	916	1e-43	176
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	34.20	307	193	8	1443	2348	49	351	3e-41	169
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	35.64	275	146	6	105	929	774	1017	6e-37	154
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	30.68	440	234	12	1137	2360	978	1378	1e-36	154
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	37.73	273	155	10	1557	2342	43	311	1e-35	150
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	36.12	299	154	8	108	929	853	1139	2e-34	146
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	32.50	320	147	7	90	929	234	524	2e-33	142
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	36.73	294	148	11	123	929	168	448	4e-33	142
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	35.69	297	157	11	90	923	505	786	4e-33	142
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	28.23	372	191	9	4992	6092	48	348	8e-33	141
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	36.01	286	153	10	90	923	998	1261	8e-32	137
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	33.43	341	153	10	84	929	578	903	2e-29	130
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	34.04	285	142	11	102	923	80	329	1e-26	120
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	27.39	398	190	11	1131	2129	1060	1423	6e-25	115
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	36.22	196	114	7	1785	2348	43	235	2e-22	107
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	25.39	453	238	14	4629	5900	1004	1385	3e-21	103
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	35.95	242	114	10	240	935	45	255	3e-21	103
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	29.26	270	138	9	5304	6092	47	270	2e-19	97.4
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	26.25	400	180	14	1155	2021	1106	1501	4e-14	79.7
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	29.74	269	119	9	99	749	1123	1373	3e-13	77.0
871222886	XM_013080720.1	sp	Q9UM47	NOTC3_HUMAN	32.93	167	90	6	84	536	1242	1402	5e-08	59.7
524877081	XM_005095191.1	sp	Q04721	NOTC2_HUMAN	30.84	334	171	8	19	975	1017	1305	9e-36	142
524877081	XM_005095191.1	sp	Q04721	NOTC2_HUMAN	32.61	322	176	9	4	969	820	1100	2e-34	138
524877081	XM_005095191.1	sp	Q04721	NOTC2_HUMAN	34.05	326	196	10	19	975	599	912	6e-34	137
524877081	XM_005095191.1	sp	Q04721	NOTC2_HUMAN	35.98	328	193	10	13	975	747	1064	1e-33	136
524877081	XM_005095191.1	sp	Q04721	NOTC2_HUMAN	38.43	229	132	7	289	966	152	374	6e-31	128
524877081	XM_005095191.1	sp	Q04721	NOTC2_HUMAN	32.92	325	200	12	19	978	524	835	2e-29	123
524877081	XM_005095191.1	sp	Q04721	NOTC2_HUMAN	36.10	205	121	6	406	1017	425	620	1e-28	120
524877081	XM_005095191.1	sp	Q04721	NOTC2_HUMAN	33.43	335	193	13	19	975	213	533	1e-27	117
524877081	XM_005095191.1	sp	Q04721	NOTC2_HUMAN	31.95	338	192	11	19	981	674	990	6e-27	115
524877081	XM_005095191.1	sp	Q04721	NOTC2_HUMAN	33.23	325	199	11	10	969	445	756	2e-26	114
524877081	XM_005095191.1	sp	Q04721	NOTC2_HUMAN	31.43	280	141	11	268	975	27	299	3e-26	113
524877081	XM_005095191.1	sp	Q04721	NOTC2_HUMAN	30.31	287	174	12	19	846	1141	1412	1e-13	73.9
524877081	XM_005095191.1	sp	Q04721	NOTC2_HUMAN	36.48	159	88	10	523	981	34	185	1e-07	55.1
524877047	XM_005095174.1	tr	H3BSZ2	H3BSZ2_HUMAN	30.34	89	60	2	95	361	154	240	1e-07	56.2
871222960	XM_005095175.2	tr	H3BSZ2	H3BSZ2_HUMAN	30.34	89	60	2	97	363	154	240	1e-07	56.2
871222963	XM_013080735.1	sp	Q9H7R5	ZN665_HUMAN	39.96	463	269	4	1671	3035	139	600	2e-106	358
871222963	XM_013080735.1	sp	Q9H7R5	ZN665_HUMAN	40.97	476	256	3	1635	3056	99	551	1e-104	353
871222963	XM_013080735.1	sp	Q9H7R5	ZN665_HUMAN	37.33	501	269	9	1515	2906	121	613	5e-88	305
871222968	XM_013080736.1	sp	Q9H7R5	ZN665_HUMAN	39.96	463	269	4	1632	2996	139	600	2e-106	358
871222968	XM_013080736.1	sp	Q9H7R5	ZN665_HUMAN	40.97	476	256	3	1596	3017	99	551	1e-104	353
871222968	XM_013080736.1	sp	Q9H7R5	ZN665_HUMAN	37.33	501	269	9	1476	2867	121	613	5e-88	305
871222966	XM_005095176.2	sp	Q9H7R5	ZN665_HUMAN	39.96	463	269	4	1476	2840	139	600	2e-106	358
871222966	XM_005095176.2	sp	Q9H7R5	ZN665_HUMAN	40.97	476	256	3	1440	2861	99	551	1e-104	353
871222966	XM_005095176.2	sp	Q9H7R5	ZN665_HUMAN	37.33	501	269	9	1320	2711	121	613	5e-88	305
871222971	XM_005095177.2	sp	Q99436	PSB7_HUMAN	67.74	279	83	3	41	862	1	277	1e-133	390
871222973	XM_013080737.1	sp	Q8WYR4	RSPH1_HUMAN	57.47	174	70	1	131	652	17	186	1e-56	193
871223026	XM_005095197.2	sp	P20794	MAK_HUMAN	51.69	503	197	8	434	1834	1	493	7e-158	494
871223028	XM_005095199.2	sp	P61026	RAB10_HUMAN	83.33	186	29	1	323	880	1	184	4e-99	320
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	48.29	321	146	6	6292	7242	880	1184	2e-76	281
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	54.89	133	48	2	6289	6651	923	1055	2e-37	156
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	47.37	171	54	5	5236	5739	506	643	2e-33	143
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	54.46	112	37	3	6232	6558	493	593	2e-22	107
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	49.48	97	33	2	6541	6831	873	953	1e-19	98.6
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	48.39	93	43	1	6373	6651	490	577	7e-18	92.8
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	56.00	75	30	1	5236	5460	882	953	2e-17	91.3
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	48.45	97	42	2	5206	5472	965	1061	1e-16	88.6
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	43.69	103	32	3	6538	6837	500	579	8e-14	79.3
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	55.56	45	20	0	6292	6426	29	73	7e-09	63.2
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	71.88	32	9	0	6421	6516	31	62	2e-07	58.5
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	57.89	38	16	0	6562	6675	29	66	2e-06	55.5
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	51.22	41	20	0	5371	5493	29	69	3e-06	54.7
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	62.86	35	12	1	5356	5460	876	909	5e-06	53.9
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	62.96	27	10	0	5233	5313	30	56	2e-04	48.5
871223034	XM_013080751.1	tr	A0A2R8YF72	A0A2R8YF72_HUMAN	59.38	32	13	0	6736	6831	27	58	5e-04	47.4
871223031	XM_013080750.1	tr	A0A3B3IU83	A0A3B3IU83_HUMAN	47.37	171	54	5	5098	5601	105	242	7e-37	146
871223031	XM_013080750.1	tr	A0A3B3IU83	A0A3B3IU83_HUMAN	52.94	34	16	0	196	297	148	181	8e-04	45.4
871223037	XM_013080752.1	tr	A0A1B0GUZ7	A0A1B0GUZ7_HUMAN	43.21	840	407	15	183	2561	32	848	0.0	674
871223040	XM_005095202.2	sp	P11926	DCOR_HUMAN	51.98	404	181	4	428	1633	23	415	2e-134	419
524877162	XM_005095231.1	sp	Q96MB7	HARB1_HUMAN	24.21	190	123	5	28	585	129	301	1e-04	43.5
871222983	XM_013080741.1	sp	P11926	DCOR_HUMAN	36.16	177	65	3	598	984	250	426	7e-31	122
871222983	XM_013080741.1	sp	P11926	DCOR_HUMAN	50.00	58	29	0	196	369	195	252	5e-09	58.2
871223047	XM_013080753.1	sp	P43005	EAA3_HUMAN	48.16	517	229	10	714	2189	4	506	1e-119	376
871223050	XM_005095203.2	tr	C9JDI9	C9JDI9_HUMAN	68.29	82	26	0	1945	2190	17	98	7e-34	134
871223053	XM_005095204.2	sp	Q13868	EXOS2_HUMAN	62.12	293	110	1	128	1003	1	293	4e-131	385
871223058	XM_013080755.1	tr	C9IYS5	C9IYS5_HUMAN	30.22	139	82	5	1459	1848	43	175	4e-08	54.7
871223061	XM_013080756.1	sp	Q6P3S1	DEN1B_HUMAN	42.71	480	245	8	458	1822	1	475	1e-116	394
871223064	XM_005095205.2	sp	Q6P3S1	DEN1B_HUMAN	44.49	445	217	8	457	1716	1	440	3e-112	381
871223067	XM_005095210.2	tr	A6NNA4	A6NNA4_HUMAN	32.31	195	126	3	1011	1586	257	448	5e-21	99.4
871223067	XM_005095210.2	tr	A6NNA4	A6NNA4_HUMAN	37.19	121	73	1	1011	1364	28	148	5e-17	87.0
871223070	XM_013080757.1	tr	A0A0A0MQT7	A0A0A0MQT7_HUMAN	33.99	153	98	2	947	1405	25	174	4e-20	97.1
871223074	XM_013080758.1	sp	Q13489	BIRC3_HUMAN	27.51	338	161	15	293	1243	61	335	3e-18	90.1
871223074	XM_013080758.1	sp	Q13489	BIRC3_HUMAN	50.00	48	24	0	1064	1207	50	97	1e-07	55.8
